sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
2370,38.2366596,4,pitch_y,2.1835,0.3735,9.0214,0.0501,1.6243,-0.0157,1.6424,-0.0862,9.8713,0.0242,1.6533,-0.0178,1.7789,-0.2801,9.584,-0.0091,1.5718,-0.0109
2371,38.2685195,4,pitch_y,2.1811,0.5124,8.8442,0.0905,1.7899,-0.0253,1.4389,0.0862,9.7636,0.0706,1.8179,-0.0186,1.8842,-0.1676,9.165,0.0386,1.7537,-0.0005
2372,38.2843332,4,pitch_y,1.8723,0.4262,8.4994,0.1638,2.0522,0.0253,1.1732,-0.1508,9.4667,0.1454,2.0637,0.0365,1.5897,-0.4453,8.9711,0.1161,1.9827,0.061
2373,38.3003148,4,pitch_y,1.6568,0.1317,8.3558,0.2642,2.109,0.0567,0.7925,-0.3065,9.572,0.2439,2.0916,0.0647,0.917,-0.4693,9.0621,0.2248,1.9721,0.0804
2374,38.3161723,4,pitch_y,0.5291,0.3017,9.3302,0.3281,1.8253,-0.0051,0.0862,-0.1556,10.161,0.298,1.8062,-0.0021,0,-0.3017,10.161,0.2591,1.6938,0.0003
2375,38.332196,4,pitch_y,0.8619,0.6895,9.7396,0.2551,1.6655,-0.0037,0.079,0.1532,10.2017,0.22,1.6786,0.013,0.6488,-0.0838,10.4722,0.1734,1.5809,0.0232
2376,38.3481808,4,pitch_y,0.498,0.7087,9.5433,0.1611,1.7502,0.0554,-0.395,0.237,10.2568,0.1241,1.7694,0.0586,-0.0287,-0.0503,10.3406,0.0839,1.6791,0.0642
2377,38.3641774,4,pitch_y,-0.1748,0.6632,9.1411,0.1276,1.7936,0.0141,-0.8835,0.2346,9.8282,0.0985,1.7891,0.0133,-0.7853,-0.0335,9.8641,0.065,1.6884,0.0154
2378,38.3960081,4,pitch_y,-0.7542,0.1748,8.5114,0.1401,1.6541,-0.045,-1.3527,-0.2801,9.4116,0.1241,1.6296,-0.0453,-1.3815,-0.4645,9.0357,0.0911,1.5239,-0.0447
2379,38.4112908,4,pitch_y,-0.7661,0.6871,9.6726,0.1651,1.4666,-0.0919,-1.154,0.2059,10.0604,0.1345,1.4328,-0.1001,-0.8116,0.0766,10.2232,0.0834,1.3236,-0.098
2380,38.4320439,4,pitch_y,-0.012,0.7973,9.8066,0.1116,1.306,-0.0791,-1.0367,0.2825,10.3525,0.0804,1.2946,-0.0623,-0.2753,0.0646,10.7308,0.0349,1.1899,-0.0498
2381,38.4477571,4,pitch_y,-0.7254,0.8164,9.3326,0.0304,1.3297,-0.0053,-1.6879,0.3711,9.6941,-0.0053,1.3595,0.0011,-1.1229,0.091,9.9934,-0.0495,1.2836,0.0125
2382,38.4639586,4,pitch_y,-1.4341,0.2418,8.7532,0.0176,1.4775,-0.0029,-2.1021,-0.2969,9.5026,0,1.4805,-0.0077,-2.0135,-0.5411,8.9352,-0.0256,1.3971,-0.0029
2383,38.4800253,4,pitch_y,-1.6568,0.1245,8.169,0.1111,1.644,-0.0365,-2.308,-0.2873,9.098,0.0921,1.6709,-0.0336,-2.2505,-0.4429,9.0333,0.0538,1.5982,-0.0285
2384,38.495724,4,pitch_y,-1.6879,0.6225,9.584,0.0937,1.6735,-0.0842,-2.332,0.2179,10.2879,0.0658,1.6458,-0.0772,-1.7645,0.0287,10.5249,0.0226,1.5276,-0.0602
2385,38.5114952,4,pitch_y,-1.4581,0.7398,9.596,0.074,1.3401,-0.0019,-2.4995,0.1987,10.1347,0.0423,1.3103,0.0149,-1.7837,-0.0455,10.1131,0.0104,1.1891,0.0232
2386,38.5274119,4,pitch_y,-2.1213,0.3519,8.0349,0.0959,1.175,0.0514,-2.885,-0.091,8.679,0.0671,1.1811,0.0519,-2.7031,-0.328,8.3534,0.036,1.0876,0.0517
2387,38.5432364,4,pitch_y,-2.6791,0.4405,7.7261,0.1595,1.1904,0.0352,-3.3351,0.0646,8.4467,0.1273,1.1947,0.0362,-3.122,-0.0311,8.6335,0.0799,1.0975,0.036
2388,38.5742963,4,pitch_y,-2.7677,0.6009,9.3661,0.1377,1.1105,-0.0176,-3.2896,0.2011,10.0796,0.1105,1.1017,-0.0112,-2.9784,0.012,10.2663,0.0708,0.995,-0.012
2389,38.5901345,4,pitch_y,-2.2051,0.7829,9.4882,0.1334,1.0772,0.0117,-3.0742,0.2801,10.0772,0.1049,1.085,0.0192,-2.5211,0.1245,10.07,0.0674,0.9864,0.0229
2390,38.6058429,4,pitch_y,-2.6169,0.7422,8.5808,0.0666,1.1223,0.094,-3.4117,0.2346,8.8681,0.025,1.1369,0.0972,-3.225,0.0455,9.2847,-0.0152,1.0589,0.0911
2391,38.6218722,4,pitch_y,-3.1771,0.6728,7.8075,-0.004,1.233,0.0932,-4.0965,0.2035,8.5258,-0.0352,1.2408,0.0972,-3.6176,0.0407,8.6718,-0.0692,1.1449,0.1052
2392,38.6377924,4,pitch_y,-3.4309,0.5076,8.2384,0.0503,1.2661,0.0716,-4.0725,0.079,9.165,0.0304,1.2693,0.0698,-3.9863,-0.1365,8.7317,0.004,1.1763,0.0682
2393,38.6540485,4,pitch_y,-3.3447,0.6201,8.6455,0.0985,1.3095,0.0197,-3.9911,0.2155,9.3996,0.0655,1.3217,0.0226,-3.881,0.0575,9.4954,0.0288,1.232,0.02
2394,38.6726671,4,pitch_y,-3.5386,0.4334,8.4084,0.0461,1.3936,-0.0107,-4.3503,-0.0862,8.8298,0.0162,1.4008,-0.0107,-4.1037,-0.2897,8.9232,-0.0253,1.314,-0.0099
2395,38.6909784,4,pitch_y,-3.6847,0.5243,7.8458,0.0621,1.2554,-0.0423,-4.3766,0.1628,8.5401,0.0407,1.2392,-0.0352,-3.8259,0.0575,8.4228,0.0045,1.1247,-0.0242
2396,38.7071597,4,pitch_y,-3.5841,0.4334,7.5681,0.0956,1.0943,0.0434,-4.4532,0.0168,8.3486,0.0684,1.0935,0.0541,-4.0414,-0.0383,8.4228,0.0309,0.9742,0.0581
2397,38.7331035,4,pitch_y,-3.9648,0.7685,8.4515,0.0602,1.0394,0.0908,-4.7429,0.3041,8.9615,0.0184,1.0562,0.0937,-4.3479,0.1221,9.4379,-0.0274,0.9582,0.0916
2398,38.7486839,4,pitch_y,-4.1444,0.7015,8.4156,-0.0168,1.1601,0.0988,-4.9177,0.2777,8.825,-0.053,1.1872,0.1039,-4.5155,0.1173,9.0309,-0.09,1.1148,0.1036
2399,38.7642846,4,pitch_y,-4.6591,0.6991,7.422,-0.0256,1.3665,0.0964,-5.2984,0.1604,7.8793,-0.0546,1.3718,0.086,-5.1475,-0.0048,8.0349,-0.086,1.2919,0.09
2400,38.7803232,4,pitch_y,-4.7477,0.4693,6.8953,0.0101,1.4123,0.0562,-5.4516,0.0335,7.616,-0.0181,1.412,0.0597,-5.2002,-0.0431,7.5824,-0.0509,1.3183,0.061
2401,38.7960111,4,pitch_y,-4.8147,0.6536,7.7883,0.0306,1.2975,0.0722,-5.521,0.3256,8.4635,-0.0029,1.2762,0.0751,-5.2337,0.2203,8.6503,-0.0341,1.1521,0.0756
2402,38.8125686,4,pitch_y,-4.81,1.0104,8.2768,-0.0317,1.0442,0.1111,-5.5761,0.4884,8.5545,-0.0692,1.0306,0.1137,-5.2505,0.2993,8.983,-0.1063,0.9044,0.11
2403,38.8446313,4,pitch_y,-5.1954,0.6656,7.4675,-0.0325,0.9215,0.122,-5.9233,0.2083,7.9368,-0.0634,0.93,0.1158,-5.6886,0.0455,7.7381,-0.0911,0.828,0.1113
2404,38.8605938,4,pitch_y,-5.6647,0.6249,6.8594,0.017,0.9686,0.0719,-6.1483,0.1293,7.4771,-0.0138,0.9838,0.0735,-6.1292,0.0718,7.5226,-0.0509,0.882,0.0607
2405,38.8766564,4,pitch_y,-5.7245,0.4429,7.5753,0.029,0.9278,0,-6.0932,-0.0599,8.2169,-0.0029,0.9081,-0.0067,-6.2489,-0.2729,8.181,-0.0274,0.7859,-0.0176
2406,38.8924112,4,pitch_y,-5.5258,0.51,7.3023,0.0866,0.8171,-0.0288,-6.3111,0.0862,7.7955,0.0605,0.8306,-0.0208,-5.9328,-0.0407,7.7428,0.0194,0.7553,-0.0242
2407,38.9090732,4,pitch_y,-6.0166,0.4334,6.7421,0.0533,0.971,-0.0162,-6.5841,0.0742,7.1706,0.0165,0.9934,-0.0157,-6.4548,-0.0766,7.592,-0.0317,0.9129,-0.0218
2408,38.9255585,4,pitch_y,-6.1651,0.6488,6.8378,0.0162,1.0597,-0.0285,-6.8163,0.1389,7.2137,-0.0093,1.0509,-0.024,-6.4907,0.0311,7.5896,-0.0487,0.9446,-0.028
2409,38.9442448,4,pitch_y,-6.0693,0.6081,6.6487,0.0208,0.9832,-0.0485,-6.5936,0.1772,7.1922,-0.0013,0.9832,-0.0519,-6.529,0.0263,7.2305,-0.0442,0.8772,-0.0626
2410,38.9602276,4,pitch_y,-5.9017,0.7111,6.6391,0.061,0.9321,-0.0732,-6.5505,0.2514,7.1443,0.0346,0.9329,-0.0703,-6.2321,0.0862,7.343,-0.0037,0.8386,-0.0692
2411,38.9760868,4,pitch_y,-6.0478,0.5028,6.7133,0.0836,0.844,-0.0469,-6.766,0.0982,7.1299,0.0546,0.8336,-0.0349,-6.3255,0.0072,7.3526,0.0099,0.7305,-0.0429
2412,38.9926621,4,pitch_y,-5.9664,0.5243,6.3901,0.0578,0.7292,-0.0152,-6.6367,0.1149,6.8091,0.024,0.7302,-0.0053,-6.098,0.0383,7.2879,-0.025,0.629,-0.0048
2413,39.0240124,4,pitch_y,-6.0717,0.4621,6.1459,-0.0184,0.7563,0.0884,-6.8378,0.0072,6.4524,-0.0618,0.7665,0.0959,-6.4332,-0.0718,6.8857,-0.1023,0.673,0.0897
2414,39.039526,4,pitch_y,-6.4955,0.2586,5.8251,-0.013,0.9081,0.0759,-7.0725,-0.1245,6.4069,-0.0442,0.9332,0.0756,-7.0174,-0.2083,6.4691,-0.0772,0.8456,0.0644
2415,39.0560312,4,pitch_y,-6.6224,0.3543,5.8275,0.0109,1.0032,0.0051,-7.0078,-0.0551,6.5338,-0.0186,0.9998,-0.004,-7.3143,-0.1604,6.4093,-0.0495,0.8874,-0.0154
2416,39.071766,4,pitch_y,-6.6128,0.4693,6.2489,0.0836,0.7361,-0.0655,-7.2089,0.0646,6.8929,0.0634,0.6991,-0.0634,-7.0892,-0.091,6.6511,0.0269,0.5726,-0.0756
2417,39.0875038,4,pitch_y,-6.6295,0.68,6.098,0.122,0.457,-0.0224,-7.3382,0.2466,6.4045,0.0852,0.4392,-0.0141,-7.027,0.1293,6.9504,0.037,0.3233,-0.0354
2418,39.1029339,4,pitch_y,-6.6272,0.3472,6.0693,0.0748,0.3593,-0.025,-7.3909,-0.079,6.6607,0.0389,0.3505,-0.0125,-7.1299,-0.1245,7.0653,-0.012,0.2296,-0.0376
2419,39.1192036,4,pitch_y,-6.8929,0.5219,6.1316,0.0591,0.2626,-0.0216,-7.5465,0.0359,6.5027,0.0245,0.2639,-0.013,-7.2401,-0.0503,6.7349,-0.0176,0.1648,-0.0346
2420,39.1504291,4,pitch_y,-7.0102,0.5411,6.1411,0.0525,0.261,-0.0128,-7.5513,0.1844,6.7205,0.0157,0.2557,-0.0051,-7.2065,0.0742,7.1563,-0.0341,0.1454,-0.0245
2421,39.1662634,4,pitch_y,-6.6942,0.7087,6.4308,-0.0048,0.1369,0.0008,-7.3167,0.2274,6.9312,-0.041,0.127,0.0037,-7.3023,0.0862,7.1778,-0.0794,0.0136,-0.0258
2422,39.1821443,4,pitch_y,-6.7014,0.4836,5.7581,0.0325,0.0344,-0.0101,-7.4579,0.0862,6.2752,0.0003,0.0184,-0.0048,-7.2209,0.0694,6.3853,-0.0378,-0.098,-0.0282
2423,39.2024272,4,pitch_y,-6.7564,0.3448,5.7557,0.0775,-0.2237,-0.0123,-7.2472,-0.0503,6.4189,0.053,-0.245,-0.0032,-7.0844,-0.1652,6.2872,0.0176,-0.3633,-0.0383
2424,39.2186681,4,pitch_y,-6.5481,0.6321,5.94,0.1073,-0.4157,0.0032,-7.3263,0.2131,6.4236,0.0668,-0.4408,0.0168,-6.8091,0.0479,6.8235,0.0213,-0.5622,-0.0115
2425,39.23423,4,pitch_y,-6.5984,0.486,5.9448,0.0844,-0.5523,0.0423,-7.1515,0.0144,6.4787,0.0477,-0.5619,0.049,-6.9456,-0.0048,6.7493,-0.004,-0.6682,0.0061
2426,39.2456458,4,pitch_y,-6.4021,0.4669,6.2249,0.0639,-0.6922,0.0527,-7.0318,0.0287,6.6894,0.0274,-0.7129,0.0615,-6.6439,-0.0766,6.9408,-0.0216,-0.8421,0.0226
2427,39.2759546,4,pitch_y,-6.4284,0.5267,6.0741,0.0695,-0.848,0.0788,-7.0749,-0.012,6.675,0.0301,-0.8703,0.0879,-6.7469,-0.1413,6.7828,-0.0109,-0.9899,0.0477
2428,39.2920907,4,pitch_y,-6.1507,0.5339,6.1244,0.0732,-0.8943,0.1111,-6.7924,0.1293,6.7301,0.033,-0.8868,0.1204,-6.6032,0.0742,7.0677,-0.0107,-0.9926,0.077
2429,39.307567,4,pitch_y,-6.3111,0.6345,6.4667,0.0309,-0.8357,0.1382,-7.0222,0.1437,6.8785,-0.0208,-0.8293,0.1417,-6.6655,0.079,7.2808,-0.0666,-0.9353,0.1031
2430,39.3226218,4,pitch_y,-6.2632,0.5148,6.6008,-0.0136,-0.8203,0.1443,-6.9288,0.1317,7.1084,-0.0613,-0.8312,0.1563,-6.4979,0.0287,7.3933,-0.0945,-0.9441,0.1135
2431,39.3380168,4,pitch_y,-6.0071,0.5459,6.7205,-0.0128,-0.8485,0.1819,-6.6894,0.1437,7.3478,-0.0581,-0.8477,0.1933,-6.2153,0.0742,7.5417,-0.0937,-0.9606,0.1526
2432,39.3535851,4,pitch_y,-6.1339,0.4812,6.7373,0.0104,-0.8642,0.1739,-6.6248,0.0599,7.4627,-0.028,-0.8751,0.175,-6.8307,-0.0934,7.276,-0.0543,-0.9931,0.1156
2433,39.3847798,4,pitch_y,-6.2321,0.5507,6.5434,0.0565,-0.8658,0.0959,-6.7493,0.091,7.1419,0.0154,-0.8751,0.098,-6.8163,-0.0239,7.3263,-0.0253,-0.9955,0.0415
2434,39.4007221,4,pitch_y,-6.019,0.4932,6.9887,0.0362,-0.9071,0.0245,-6.5481,0.0479,7.6016,0.0013,-0.9169,0.0253,-6.5362,-0.0718,7.6878,-0.0442,-1.0314,-0.0261
2435,39.4163093,4,pitch_y,-5.691,0.6464,7.1826,0.0455,-0.955,0.0099,-6.3973,0.2586,7.6854,0.0051,-0.9595,0.0184,-5.94,0.1125,7.9847,-0.045,-1.065,-0.0266
2436,39.4319835,4,pitch_y,-5.6024,0.6416,7.2185,0.0178,-1.0453,0.0794,-6.2632,0.1724,7.6327,-0.0383,-1.0647,0.09,-5.8634,0.0239,8.0254,-0.0754,-1.187,0.0394
2437,39.4483992,4,pitch_y,-5.4061,0.6249,7.1443,0.0125,-1.1273,0.0874,-5.9975,0.2083,7.6926,-0.0288,-1.1263,0.0911,-5.8131,0.0766,7.6974,-0.065,-1.2378,0.0357
2438,39.4690499,4,pitch_y,-5.1811,0.3926,7.2951,0.0503,-1.1201,0.0383,-5.6671,-0.0215,8.0637,0.021,-1.1241,0.0376,-5.6407,-0.146,7.8961,-0.0146,-1.2341,-0.0189
2439,39.485228,4,pitch_y,-5.047,0.5794,7.5561,0.0975,-1.147,0.016,-5.6479,0.1221,8.1403,0.0543,-1.1497,0.021,-5.3391,-0.1006,8.2983,0.0093,-1.2559,-0.0346
2440,39.5014824,4,pitch_y,-4.8291,0.7973,7.5585,0.0296,-1.1057,0.0317,-5.5593,0.3424,7.8386,-0.0173,-1.0932,0.0493,-4.9464,0.1652,8.3965,-0.0708,-1.1846,-0.0037
2441,39.5176038,4,pitch_y,-4.4293,0.5171,7.5848,-0.0509,-0.9827,0.0522,-4.9297,0.0934,8.1307,-0.0951,-0.9886,0.0594,-4.7908,-0.0551,8.3342,-0.127,-1.0996,0.0104
2442,39.5332436,4,pitch_y,-4.391,0.577,7.8243,-0.0115,-1.163,0.0591,-5.0949,0.067,8.4683,-0.0453,-1.1888,0.0703,-4.6448,-0.1341,8.3462,-0.0842,-1.3127,0.0229
2443,39.5643727,4,pitch_y,-4.3981,0.407,7.6064,0.0501,-1.2136,0.0764,-5.1188,-0.0024,8.3222,0.0173,-1.2181,0.0834,-4.7046,-0.1676,8.1858,-0.0248,-1.3321,0.0312
2444,39.5805261,4,pitch_y,-4.4628,0.5986,7.6519,0.0288,-1.1601,0.1028,-5.2361,0.1891,8.0469,-0.025,-1.1492,0.1156,-4.8961,0.0431,8.6431,-0.0812,-1.248,0.0589
2445,39.5965253,4,pitch_y,-4.3048,0.4645,8.0182,-0.0511,-1.0826,0.0655,-4.8291,0.012,8.5952,-0.0871,-1.0903,0.0554,-4.7956,-0.091,8.6814,-0.1244,-1.2064,0.0032
2446,39.6121864,4,pitch_y,-3.7876,0.5698,8.339,0.0218,-1.0895,0.0383,-4.5298,0.0958,9.1506,-0.0146,-1.0892,0.0517,-4.027,-0.0503,8.9471,-0.0501,-1.2051,0.0056
2447,39.6279864,4,pitch_y,-3.565,0.7709,8.3989,0.0788,-1.093,0.0783,-4.3096,0.2897,9.0716,0.0383,-1.0799,0.0956,-3.8786,0.0838,9.0932,-0.0053,-1.1848,0.0447
2448,39.6431439,4,pitch_y,-3.5362,0.7087,8.4396,0.0754,-1.0208,0.0708,-4.142,0.2825,9.0692,0.0344,-1.0205,0.0743,-3.9337,0.0622,9.2296,-0.0141,-1.1294,0.0242
2449,39.6585839,4,pitch_y,-3.2082,0.6464,8.4036,0.0751,-1.0573,0.0636,-4.0007,0.1796,9.0573,0.0365,-1.0607,0.0772,-3.4931,0,9.0309,-0.0037,-1.1694,0.0309
2450,39.6903707,4,pitch_y,-3.2681,0.5507,8.2624,0.1302,-1.0522,0.0895,-3.9361,0.1652,8.983,0.0913,-1.0458,0.1049,-3.4596,-0.067,8.7771,0.0583,-1.1406,0.0503
2451,39.7054229,4,pitch_y,-2.8276,0.6225,8.521,0.2013,-0.9976,0.0935,-3.4931,0.2442,9.2991,0.1643,-0.9923,0.1084,-3.2034,0.0168,9.244,0.1201,-1.0967,0.0541
2452,39.7269521,4,pitch_y,-2.6408,0.6752,8.7005,0.1955,-0.9947,0.066,-3.2944,0.2442,9.3637,0.1571,-1.0075,0.0764,-3.1364,0.0694,9.3948,0.1142,-1.1255,0.0178
2453,39.7430023,4,pitch_y,-2.6887,0.5674,8.7173,0.2045,-1.0642,0.0562,-3.3639,0.1221,9.2943,0.1683,-1.0671,0.0676,-3.067,-0.1053,9.3111,0.122,-1.1803,0.0162
2454,39.759039,4,pitch_y,-2.5618,0.6656,8.6119,0.2341,-1.1611,0.0288,-3.2394,0.2466,9.335,0.1944,-1.1726,0.0445,-2.8276,0.1101,9.1985,0.1521,-1.282,-0.0133
2455,39.7749199,4,pitch_y,-2.1835,0.6895,8.6431,0.2423,-1.0967,-0.0024,-2.6959,0.2466,9.2847,0.2003,-1.0943,0.0021,-2.6193,0.0479,9.4475,0.147,-1.1952,-0.0573
2456,39.7876114,4,pitch_y,-1.8794,0.9577,8.8418,0.1747,-1.0381,-0.0208,-2.5762,0.4477,9.3398,0.1209,-1.0266,-0.0093,-2.217,0.2083,9.8521,0.0658,-1.1161,-0.0623
2457,39.8030733,4,pitch_y,-1.8076,0.814,8.916,0.0775,-0.9745,-0.0509,-2.4876,0.4142,9.493,0.0423,-0.9729,-0.0381,-1.9585,0.3017,9.7636,-0.0112,-1.0698,-0.0815
2458,39.8342239,4,pitch_y,-1.4676,0.7997,9.0118,0.0312,-0.931,0.0181,-2.32,0.3687,9.5529,-0.0123,-0.9241,0.0325,-1.6017,0.2131,9.6415,-0.0597,-1.02,-0.0112
2459,39.8502196,4,pitch_y,-1.5921,0.735,9.3063,0.0019,-0.9321,0.0565,-2.296,0.2538,9.8904,-0.0445,-0.9515,0.0634,-1.7621,0.0096,10.0628,-0.0876,-1.0687,0.0154
2460,39.8660516,4,pitch_y,-0.9888,0.8882,9.074,-0.0184,-1.0631,0.0671,-1.8028,0.4693,9.6774,-0.0575,-1.0818,0.0839,-1.2139,0.2729,9.7564,-0.106,-1.1992,0.036
2461,39.8823214,4,pitch_y,-1.1181,0.5938,8.9328,-0.0413,-1.151,0.1092,-1.8411,0.0982,9.5888,-0.0863,-1.1382,0.1057,-1.5131,-0.1101,9.4116,-0.1257,-1.2349,0.0549
2462,39.8980361,4,pitch_y,-1.2881,0.4764,8.5162,-0.013,-0.9454,0.0682,-1.822,0.0455,9.3541,-0.0469,-0.918,0.0706,-1.9537,-0.2298,9.0764,-0.0823,-1.0077,0.0101
2463,39.9133184,4,pitch_y,-1.3168,0.5291,8.6957,0.0511,-0.7643,-0.0517,-1.798,0.1293,9.5385,0.0221,-0.7638,-0.0511,-1.7478,-0.0407,9.3087,-0.0226,-0.8597,-0.102
2464,39.9289266,4,pitch_y,-0.7638,0.5459,8.7221,0.0903,-0.7723,-0.0919,-1.2689,0.1341,9.56,0.0629,-0.7752,-0.0874,-1.0846,-0.0263,9.4643,0.0157,-0.8847,-0.1377
2465,39.9622567,4,pitch_y,-0.0407,0.7853,9.2751,0.1113,-0.8884,-0.074,-0.8428,0.3687,10.0389,0.0759,-0.9023,-0.0613,-0.1891,0.1077,10.0461,0.033,-1.0264,-0.1009
2466,39.9649678,4,pitch_y,0.1269,0.9194,9.3996,0.127,-1.0362,-0.0157,-0.68,0.3974,10.1418,0.0916,-1.0527,-0.0061,-0.2586,0.2322,10.0197,0.0498,-1.1721,-0.0581
2467,39.9970873,4,pitch_y,-0.3136,0.5387,9.0381,0.1297,-0.9883,-0.0277,-1.0965,0.0168,9.6941,0.0948,-0.9651,-0.0162,-0.6369,-0.2801,9.5361,0.0482,-1.0464,-0.0652
2468,40.0124627,4,pitch_y,-0.2394,0.7183,8.5688,0.1441,-0.8008,-0.0413,-0.8882,0.2849,9.3422,0.1113,-0.7872,-0.028,-0.5698,0.1389,9.3206,0.065,-0.8714,-0.0788
2469,40.0282199,4,pitch_y,-0.0024,0.6369,9.1051,0.1656,-0.8338,-0.0312,-0.7135,0.1341,9.9503,0.1329,-0.8554,-0.0152,-0.1676,-0.067,9.6367,0.094,-0.9681,-0.0636
2470,40.0434626,4,pitch_y,0.4621,0.7111,8.8969,0.2013,-0.8461,0.004,-0.34,0.2777,9.6893,0.168,-0.829,0.0221,0.182,0.0527,9.7109,0.1204,-0.9276,-0.0173
2471,40.0593141,4,pitch_y,0.5435,0.9026,9.2895,0.1774,-0.7843,0.0117,-0.0982,0.4645,9.8641,0.135,-0.7803,0.0282,0.3903,0.2945,10.1227,0.0831,-0.8711,-0.016
2472,40.0755633,4,pitch_y,0.7374,0.8954,9.2296,0.1481,-0.7204,0.0458,-0.0694,0.407,10.0221,0.1025,-0.73,0.0626,0.5004,0.1077,10.2639,0.0565,-0.8503,0.0242
2473,40.0911126,4,pitch_y,0.7278,0.8236,9.4691,0.1401,-0.8538,0.0722,0.0311,0.3998,10.1969,0.094,-0.8647,0.0812,0.3903,0.2155,10.149,0.0575,-0.9782,0.0391
2474,40.1225214,4,pitch_y,0.7542,0.7398,9.0285,0.1606,-0.9553,0.0802,0.0215,0.2849,9.9264,0.1262,-0.9622,0.0916,0.5339,0.1508,9.5505,0.0847,-1.0589,0.045
2475,40.13815,4,pitch_y,1.2234,0.723,8.5066,0.2051,-0.8999,0.0866,0.5531,0.2562,9.3326,0.1702,-0.8818,0.0959,0.735,0.1173,8.9639,0.1254,-0.9579,0.0421
2476,40.1538713,4,pitch_y,1.2641,0.7015,9.0142,0.2676,-0.8171,0.016,0.7207,0.2682,10.0772,0.2413,-0.8349,0.0256,0.7949,0.0192,9.7588,0.2019,-0.9555,-0.0269
2477,40.1699363,4,pitch_y,1.6041,0.9984,9.5984,0.3089,-0.9694,0.004,0.8619,0.5124,10.2424,0.2663,-0.9705,0.0173,1.3168,0.2777,10.3094,0.2115,-1.0719,-0.037
2478,40.1859396,4,pitch_y,1.5179,0.9146,9.0764,0.2317,-0.7609,0.0019,0.8236,0.4262,9.7348,0.1822,-0.7428,0.0125,1.1779,0.2705,10.0006,0.13,-0.828,-0.0386
2479,40.202182,4,pitch_y,1.8364,1.1564,8.916,0.1577,-0.555,-0.0189,1.2234,0.6632,9.6654,0.1236,-0.5494,-0.0133,1.4676,0.4118,9.7085,0.0754,-0.6511,-0.0594
2480,40.219481,4,pitch_y,1.9249,1.0798,9.1243,0.1915,-0.6245,-0.0391,1.2498,0.6153,10.1993,0.1617,-0.6493,-0.0226,1.7286,0.395,9.6199,0.1222,-0.7851,-0.0767
2481,40.2391591,4,pitch_y,2.2697,1.0295,9.2368,0.2863,-0.8357,-0.0189,1.336,0.5483,10.3094,0.2575,-0.8599,0.0045,2.0111,0.2777,9.7659,0.224,-0.984,-0.0426
2482,40.2549864,4,pitch_y,1.9656,1.1372,8.9639,0.3417,-0.89,0.028,1.2067,0.6321,9.6606,0.3001,-0.8706,0.0423,1.5945,0.4094,9.5936,0.2506,-0.9593,-0.0059
2483,40.2709974,4,pitch_y,1.913,1.1851,8.4563,0.2591,-0.5316,-0.0264,1.336,0.7207,9.0549,0.2083,-0.4876,-0.0197,1.6448,0.5578,9.4786,0.1507,-0.5553,-0.0644
2484,40.3024251,4,pitch_y,2.3631,1.3527,8.8801,0.1369,-0.2269,-0.0463,1.6759,0.8667,9.4786,0.0967,-0.2123,-0.0341,2.0183,0.7087,9.8689,0.0383,-0.3012,-0.0674
2485,40.3150087,4,pitch_y,2.7126,1.3144,9.0573,0.0778,-0.1848,-0.0221,1.9417,0.7422,9.9407,0.0453,-0.1763,-0.0096,2.5283,0.5555,9.7851,-0.0019,-0.2786,-0.0352
2486,40.3300616,4,pitch_y,2.4253,1.2402,8.746,0.0642,-0.0647,0.02,1.719,0.7661,9.4739,0.0181,-0.0453,0.0221,2.0231,0.5698,9.4882,-0.024,-0.13,-0.0027
2487,40.3452159,4,pitch_y,2.1715,1.1564,8.5162,0.0149,0.1009,0.0138,1.5419,0.644,9.3565,-0.021,0.114,0.0136,1.6544,0.4405,9.4523,-0.0636,0.0154,-0.0138
2488,40.3611143,4,pitch_y,2.0399,1.0822,8.5665,-0.0051,0.1771,-0.0266,1.4389,0.5578,9.481,-0.0346,0.176,-0.0261,1.5993,0.3256,9.3039,-0.0708,0.0775,-0.0581
2489,40.3918586,4,pitch_y,2.4924,1.0702,8.679,0.0232,0.1672,-0.061,1.7885,0.5866,9.5888,-0.0099,0.1728,-0.0559,2.2266,0.3783,9.3446,-0.0495,0.0788,-0.0762
2490,40.407714,4,pitch_y,2.7031,1.1229,8.7388,0.0218,0.2112,-0.0264,1.9058,0.6536,9.5026,-0.0117,0.2272,-0.0133,2.5474,0.4477,9.3996,-0.0514,0.1417,-0.0282
2491,40.4230283,4,pitch_y,2.4972,1.1085,8.8011,0.0056,0.3089,0.0221,1.6783,0.6393,9.5481,-0.0285,0.3188,0.028,2.071,0.4453,9.5816,-0.0708,0.2168,0.012
2492,40.4390381,4,pitch_y,2.2338,1.0223,8.8538,-0.021,0.31,0.045,1.5371,0.5722,9.56,-0.0586,0.3143,0.0469,1.8411,0.3855,9.7037,-0.0964,0.2088,0.033
