sample_idx,t_pc_s,label,omega_ukf_x,omega_ukf_y,omega_ukf_z,omega_raw_avg_x,omega_raw_avg_y,omega_raw_avg_z,omega_orta_x,omega_orta_y,omega_orta_z,omega_sol_x,omega_sol_y,omega_sol_z,omega_sag_x,omega_sag_y,omega_sag_z,alpha_ukf_x,alpha_ukf_y,alpha_ukf_z,innovation_norm,nis
1314,19.2319984,yaw_x,-0.243674405633718,-0.213752986501396,-1.00089829817649,0.041117779853651,0.0645468161295345,-1.10658827650631,0.0260909388136385,0.0762254086875292,-1.10915782344699,0.0698633348902382,0.0514680523120037,-1.10710527790752,0.0273990658570761,0.0659469873890705,-1.10350172816441,0.200090213160378,-0.899329749201694,0.45612190064738,0.378773075177642,18.453551523442
1315,19.2480377,yaw_x,-0.203377626621602,-0.286210392897727,-0.943314586227811,0.0855844465203176,-0.00878651720379885,-1.04045494317297,0.0739909388136385,-0.0291745913124708,-1.04845782344699,0.115463334890238,-0.0143319476879963,-1.04180527790752,0.0672990658570761,0.0171469873890705,-1.03110172816441,0.332008138558394,-1.70340496104634,1.51944829824253,0.391160671080092,31.6776567078794
1316,19.2790953,yaw_x,-0.153595479672713,-0.228348763577468,-0.837753303618344,0.136784446520318,0.0742801494628678,-0.932888276506305,0.120590938813639,0.0605254086875292,-0.942957823446987,0.164663334890238,0.0676680523120037,-0.93110527790752,0.125099065857076,0.0946469873890705,-0.924601728164409,0.609141091861536,0.0238960003016544,2.26494548967177,0.40665220462257,43.2451138886575
1317,19.2952469,yaw_x,-0.178136782217748,-0.167849271767087,-0.758484961548565,0.104951113186984,0.136946816129534,-0.849788276506306,0.104390938813639,0.128725408687529,-0.854557823446987,0.129063334890238,0.132368052312004,-0.84960527790752,0.0813990658570761,0.149746987389071,-0.845201728164409,0.00889991303485094,0.511697183966004,2.31957938180296,0.38630362803519,23.2551287217756
1318,19.3111734,yaw_x,-0.300386855045857,-0.227334650741213,-0.701278465616584,-0.0310488868130157,0.0499134827962011,-0.795654943172972,-0.0245090611863615,0.0563254086875292,-0.801057823446987,-0.0108366651097618,0.0426680523120037,-0.79100527790752,-0.0578009341429239,0.0507469873890705,-0.794901728164409,-1.11821417575542,-0.00301416574895597,2.51925644563718,0.610299081887435,68.6955608437425
1319,19.3274431,yaw_x,-0.342067529066518,-0.296535223464452,-0.69353367352404,-0.0639155534796824,-0.0214865172037988,-0.795821609839639,-0.0757090611863615,-0.0241745913124708,-0.795457823446987,-0.0403366651097618,-0.0263319476879963,-0.79660527790752,-0.0757009341429239,-0.0139530126109295,-0.795401728164409,-1.08735913796603,-0.503337688295872,2.35379512878748,0.244806176367337,11.0074290493165
1320,19.3431443,yaw_x,-0.310019424360721,-0.363013073628847,-0.656137528899187,-0.022782220146349,-0.0887865172037988,-0.755421609839639,-0.0320090611863615,-0.0965745913124708,-0.762657823446987,-0.00223666510976178,-0.0985319476879963,-0.75530527790752,-0.0341009341429239,-0.0712530126109295,-0.748301728164409,-0.797566535868175,-0.888559947147106,2.75141646877709,0.288212052788203,14.234467164559
1321,19.3589357,yaw_x,-0.325352641363122,-0.35220822260783,-0.503698281695444,-0.0433155534796824,-0.0623198505371322,-0.586221609839639,-0.0426090611863615,-0.0765745913124708,-0.601857823446987,-0.0273366651097618,-0.0684319476879963,-0.58700527790752,-0.0600009341429239,-0.0419530126109295,-0.569801728164409,-1.13076088973697,-0.733591430212678,4.0116721119348,0.597555075359884,83.0702938079163
1322,19.3748158,yaw_x,-0.347899374768573,-0.339658639711859,-0.415861670711531,-0.0659488868130157,-0.0476865172037989,-0.506588276506306,-0.0706090611863615,-0.0584745913124708,-0.505157823446987,-0.0515366651097618,-0.0495319476879963,-0.50790527790752,-0.0757009341429239,-0.0350530126109295,-0.506701728164409,-1.25828808038379,-0.589926847457271,3.65777631279218,0.361964752306377,23.9143438004459
1323,19.3950894,yaw_x,-0.334078212046484,-0.283374955454929,-0.468468784690044,-0.0459488868130157,0.0190134827962012,-0.580188276506305,-0.0474090611863615,0.0243254086875292,-0.565057823446987,-0.0275366651097618,0.0157680523120037,-0.58300527790752,-0.0629009341429239,0.0169469873890705,-0.592501728164409,-1.14294762927079,-0.124645937677786,2.35532759864226,0.788291895278446,159.826377794673
1324,19.4108657,yaw_x,-0.347923902988006,-0.345982627809061,-0.477580494970616,-0.0641488868130157,-0.0711198505371322,-0.582754943172972,-0.0626090611863615,-0.0728745913124708,-0.583957823446987,-0.0456366651097618,-0.0761319476879963,-0.58380527790752,-0.0842009341429239,-0.0643530126109295,-0.580501728164409,-1.23842793855896,-0.435863398551227,2.53032187928208,0.287010860349627,12.1358570779573
1325,19.426851,yaw_x,-0.361170159031615,-0.382574509154036,-0.421231225863184,-0.0951488868130157,-0.105019850537132,-0.540521609839639,-0.0935090611863615,-0.107774591312471,-0.537957823446987,-0.0803366651097618,-0.108031947687996,-0.54280527790752,-0.111600934142924,-0.0992530126109295,-0.540801728164409,-1.31503692436952,-0.444795494211086,2.4660579318678,0.125935441493438,3.80457100977281
1326,19.4585857,yaw_x,-0.380668545555224,-0.355587659601003,-0.358459277026626,-0.130115553479682,-0.0780531838704655,-0.503221609839639,-0.135009061186361,-0.0936745913124708,-0.501957823446987,-0.116236665109762,-0.0785319476879963,-0.50840527790752,-0.139100934142924,-0.0619530126109295,-0.499301728164409,-1.38575421007027,-0.441037082584727,2.55027075356284,0.326862309550392,9.41520641173616
1327,19.4745157,yaw_x,-0.34161237293167,-0.341235394068129,-0.329253917277797,-0.0905155534796824,-0.0193531838704655,-0.486721609839639,-0.102309061186361,-0.0251745913124708,-0.483357823446987,-0.0765366651097618,-0.0223319476879963,-0.48950527790752,-0.0927009341429239,-0.0105530126109295,-0.487301728164409,-0.679679383212469,-0.437633477487562,1.86338073899141,0.347448463656253,12.1900440648452
1328,19.4904552,yaw_x,-0.300845167951704,-0.348031694650926,-0.335480785382501,-0.036282220146349,-0.0211531838704655,-0.502754943172972,-0.0458090611863615,-0.0158745913124708,-0.506457823446987,-0.0233366651097618,-0.0242319476879963,-0.50280527790752,-0.0397009341429239,-0.0233530126109295,-0.499001728164409,-0.170228857048781,-0.437524642089353,1.58502376401493,0.239048310096861,7.105869208773
1329,19.5060591,yaw_x,-0.247879394190408,-0.435206816472895,-0.260001301767776,0.0311844465203176,-0.136353183870465,-0.410821609839639,0.0215909388136385,-0.135674591312471,-0.419957823446987,0.0445633348902382,-0.137931947687996,-0.41040527790752,0.0273990658570761,-0.135453012610929,-0.402101728164409,0.387955303377085,-0.592008489932425,2.2969295283906,0.36275719693721,13.7926154586041
1330,19.5216379,yaw_x,-0.244494442416086,-0.395535826828577,-0.238256575426921,0.0352844465203176,-0.0759865172037988,-0.390988276506305,0.0332909388136385,-0.0920745913124708,-0.386657823446987,0.0459633348902382,-0.0766319476879963,-0.38960527790752,0.0265990658570761,-0.0592530126109295,-0.396701728164409,0.170762824796868,-0.383264592431941,1.54905518895142,0.264912131354844,12.7975909190557
1331,19.537173,yaw_x,-0.246463207795074,-0.382320248409891,-0.280113298032063,0.032317779853651,-0.0619531838704655,-0.447654943172972,0.0254909388136385,-0.0603745913124708,-0.442357823446987,0.0464633348902382,-0.0630319476879963,-0.44690527790752,0.0249990658570761,-0.0624530126109295,-0.453701728164409,0.146812916275667,-0.268031240784213,0.968019078025618,0.243852162306747,10.2795129324256
1332,19.5529858,yaw_x,-0.161937019202608,-0.54014799816629,-0.274475606811222,0.053117779853651,-0.300119850537132,-0.453588276506306,0.0436909388136385,-0.277374591312471,-0.456957823446987,0.0688633348902382,-0.302731947687996,-0.45300527790752,0.0467990658570761,-0.320253012610929,-0.450801728164409,0.429235526690902,-0.277042596098092,1.72499485348904,0.464533804098842,10.1295482589492
1333,19.5848909,yaw_x,-0.168790395718072,-0.554015164009336,-0.172071971691603,0.084517779853651,-0.320186517203799,-0.387188276506305,0.0872909388136385,-0.359974591312471,-0.384557823446987,0.0922633348902382,-0.311531947687996,-0.38560527790752,0.0739990658570761,-0.289053012610929,-0.391401728164409,-1.0252956236806,-0.279267257678135,0.601338524411106,1.19883940761565,599.288324085817
1334,19.6007489,yaw_x,-0.178001431469695,-0.435965584389032,-0.110219374897425,0.0706844465203176,-0.164419850537132,-0.315554943172972,0.0750909388136385,-0.168774591312471,-0.323057823446987,0.0797633348902382,-0.168231947687996,-0.31370527790752,0.0571990658570761,-0.156253012610929,-0.309901728164409,-1.36998458687823,-0.178018489440329,1.08679166425047,0.368536380679912,21.1871050607302
1335,19.6168214,yaw_x,-0.256831910000074,-0.423316746859431,-0.0595178526870829,-0.0250155534796824,-0.150219850537132,-0.261321609839639,-0.0160090611863615,-0.145274591312471,-0.271857823446987,-0.0187366651097618,-0.150731947687996,-0.25940527790752,-0.0403009341429239,-0.154653012610929,-0.252701728164409,-2.32936721407668,-0.137185777498134,1.84753078665374,0.41183155870997,33.2428759346789
1336,19.6426068,yaw_x,-0.337804089087753,-0.445687568185865,0.0418061305840763,-0.108548886813016,-0.178886517203799,-0.149021609839639,-0.101209061186361,-0.184474591312471,-0.150957823446987,-0.107436665109762,-0.176831947687996,-0.15020527790752,-0.117000934142924,-0.175353012610929,-0.145901728164409,-2.68564632740805,-0.284475525370305,2.38686229890785,0.274803021987452,9.06634538243445
1337,19.6490681,yaw_x,-0.380443339178119,-0.424629389155919,0.0860201087261775,-0.157082220146349,-0.148686517203799,-0.100454943172972,-0.157909061186361,-0.155674591312471,-0.103557823446987,-0.152736665109762,-0.149131947687996,-0.10040527790752,-0.160600934142924,-0.141253012610929,-0.0974017281644092,-2.55265466207935,-0.215913151013508,2.64057874304259,0.344660652884321,20.6794820970587
1338,19.6653126,yaw_x,-0.368820626741706,-0.349647180840861,0.152817201387793,-0.134548886813016,-0.0560198505371322,-0.0316882765063055,-0.139809061186361,-0.0603745913124708,-0.0335578234469874,-0.132736665109762,-0.0516319476879963,-0.0344052779075198,-0.131100934142924,-0.0560530126109295,-0.0271017281644092,-1.92939009524312,0.399707243129436,2.84025167562333,0.356898592417346,26.9471062779859
1339,19.6813351,yaw_x,-0.231728783417959,-0.281774983118469,0.120814899504227,-0.0679155534796824,-0.0703865172037988,0.0363117234936945,-0.0786090611863615,-0.0733745913124708,0.0335421765530126,-0.0670366651097618,-0.0678319476879963,0.0326947220924802,-0.0581009341429239,-0.0699530126109295,0.0426982718355908,-0.465627848885937,0.404603388952564,3.26110954725561,0.438361491090977,24.0274697754238
1340,19.6963987,yaw_x,-0.126087477751664,-0.199356303793303,0.162380294768775,0.057817779853651,0.0254801494628678,0.102645056827028,0.0449909388136385,0.00332540868752921,0.0977421765530126,0.0555633348902382,0.0279680523120037,0.10329472209248,0.0728990658570761,0.0451469873890705,0.106898271835591,0.877182677698571,0.421621745092992,3.25891866047293,0.494198274208444,18.8512155862794
1341,19.7281228,yaw_x,-0.0899353034992218,-0.0486564051301305,0.159657963437183,0.0993511131869843,0.249913482796201,0.146845056827028,0.0971909388136385,0.236625408687529,0.140342176553013,0.0959633348902382,0.252768052312004,0.14589472209248,0.104899065857076,0.260346987389071,0.154298271835591,0.576321463986203,0.442098148547667,2.48409812332887,0.424661155978357,10.5069877294588
1342,19.7432177,yaw_x,-0.0730290387849949,-0.0563338058586053,0.162051346318927,0.110417779853651,0.237746816129534,0.157878390160361,0.107290938813639,0.252325408687529,0.148942176553013,0.110063334890238,0.239468052312004,0.15839472209248,0.113899065857076,0.221446987389071,0.166298271835591,0.466149851672993,0.438824755595454,2.58968398590725,0.160994009824826,5.71829147585709
1343,19.7593746,yaw_x,-0.0951588968922244,-0.0240799970642387,0.258190651965132,0.078217779853651,0.277413482796201,0.267145056827028,0.0840909388136385,0.268825408687529,0.255142176553013,0.0664633348902382,0.276168052312004,0.26389472209248,0.0840990658570761,0.287246987389071,0.282398271835591,0.23584191081592,0.462074316208777,3.62187001947936,0.349799274488849,24.668071571451
1344,19.7747907,yaw_x,-0.0892568427422934,-0.0105851887643825,0.22080988529102,0.0723511131869843,0.330046816129535,0.280611723493695,0.0723909388136385,0.332725408687529,0.282542176553013,0.0664633348902382,0.335568052312004,0.27929472209248,0.0781990658570761,0.321846987389071,0.279998271835591,0.228017424894096,0.461152295956247,1.5124413694639,0.332926844606707,18.0071221276843
1345,19.7901215,yaw_x,-0.0530684106945486,-0.156326785324298,0.180414669810632,0.111084446520318,0.133946816129534,0.242378390160361,0.108890938813639,0.170825408687529,0.238642176553013,0.104263334890238,0.132368052312004,0.24129472209248,0.120099065857076,0.0986469873890705,0.247198271835591,0.393534030883786,0.411466861437797,1.09417548705125,0.398123451031009,5.0442914396525
1346,19.8058362,yaw_x,-0.0896493080228572,-0.332641867865454,0.17586498483621,0.0670511131869843,-0.0986198505371322,0.227278390160361,0.0790909388136385,-0.0888745913124708,0.229042176553013,0.0632633348902382,-0.0982319476879963,0.22849472209248,0.0587990658570761,-0.108753012610929,0.224298271835591,-0.79476426928542,0.183992958687315,1.04338547132499,0.567836271360533,12.8918002877067
1347,19.8364181,yaw_x,-0.237311887807895,-0.400259159232095,0.218705880685984,-0.0660488868130157,-0.0943531838704655,0.203311723493695,-0.0501090611863615,-0.0917745913124708,0.204842176553013,-0.0707366651097618,-0.0942319476879963,0.20609472209248,-0.0773009341429239,-0.0970530126109295,0.198998271835591,-3.35152128010537,0.164704011860854,0.318240134017372,0.585915610689374,32.7581969591446
1348,19.8524919,yaw_x,-0.340068618261856,-0.383424071996796,0.202850026954476,-0.177982220146349,-0.0580531838704655,0.177945056827028,-0.170509061186361,-0.0611745913124708,0.185142176553013,-0.182536665109762,-0.0561319476879963,0.17149472209248,-0.180900934142924,-0.0568530126109295,0.177198271835591,-3.95638115624116,0.170374897171871,-0.110966572586291,0.27010680914679,9.19960180123116
1349,19.8683497,yaw_x,-0.32000439140087,-0.437693938963346,0.198336574009747,-0.143082220146349,-0.135653183870466,0.184145056827028,-0.152409061186361,-0.113874591312471,0.189142176553013,-0.146336665109762,-0.133931947687996,0.18109472209248,-0.130500934142924,-0.159153012610929,0.182198271835591,-2.23862221760271,0.0868334287689351,-0.190191144882441,0.540370222653367,25.7275219212877
1350,19.8842561,yaw_x,-0.285924162000742,-0.54361780222723,0.199136936684873,-0.0772155534796824,-0.274053183870466,0.179411723493695,-0.0610090611863615,-0.217474591312471,0.176042176553013,-0.0757366651097618,-0.255931947687996,0.17889472209248,-0.0949009341429239,-0.34875301261093,0.183298271835591,-3.74569744025767,-0.397328160681467,0.00927727693865807,2.2530535707068,436.105719742351
1351,19.9043716,yaw_x,-0.34581238703165,-0.604908593795092,0.199565655733629,-0.142582220146349,-0.345386517203799,0.180378390160361,-0.147609061186361,-0.384174591312471,0.183742176553013,-0.152236665109762,-0.340831947687996,0.18049472209248,-0.127900934142924,-0.311153012610929,0.176898271835591,-2.57870880494638,-0.963315508027689,0.259885296914533,0.742064124049585,52.9175823461117
1352,19.9200506,yaw_x,-0.340614088840557,-0.384844561293836,0.199421437196345,-0.125782220146349,-0.0542531838704655,0.183611723493695,-0.120409061186361,-0.0600745913124708,0.199542176553013,-0.126936665109762,-0.0535319476879963,0.18129472209248,-0.130000934142924,-0.0491530126109295,0.169998271835591,-2.41717307862313,1.59649247725416,-0.764199960034136,0.855793960018285,117.134485988001
1353,19.9360159,yaw_x,-0.313308845017618,-0.401013719512116,0.0985577566184974,-0.0917155534796824,-0.112719850537132,0.0639450568270279,-0.0986090611863615,-0.108774591312471,0.0732421765530126,-0.0952366651097618,-0.112031947687996,0.0625947220924802,-0.0813009341429239,-0.117353012610929,0.0559982718355908,-1.65468784336961,1.12904640775629,-1.54313651816012,0.470796890115552,33.8511235092055
1354,19.952102,yaw_x,-0.2356939375131,-0.407935197473095,0.0216092581016428,-0.00431555347968237,-0.119419850537132,-0.0128549431729721,-0.0184090611863615,-0.118974591312471,-0.00585782344698739,-0.00143666510976178,-0.122231947687996,-0.0123052779075198,0.00689906585707613,-0.117053012610929,-0.0204017281644092,-0.699221168571794,0.865155608952805,-1.82972714493877,0.655033843486977,35.5933352793386
1355,19.9682439,yaw_x,-0.126931967239748,-0.291076263325967,-0.0339315593744856,0.112051113186984,0.0261801494628678,-0.0662216098396388,0.102790938813639,0.0169254086875292,-0.0604578234469874,0.114663334890238,0.0239680523120037,-0.0645052779075198,0.118699065857076,0.0376469873890705,-0.0737017281644092,0.220815982572623,1.858039058115,-2.06322639632467,0.462324941950516,25.8077152188114
1356,19.9995407,yaw_x,-0.0136371342919699,-0.293949121771883,-0.0851458889985218,0.187051113186984,-0.0139198505371322,-0.0908882765063054,0.181290938813639,-0.00787459131247079,-0.0953578234469874,0.188663334890238,-0.0116319476879963,-0.0882052779075198,0.191199065857076,-0.0222530126109295,-0.0891017281644092,1.16249695649859,1.84958243727669,-1.45891395525954,0.340358748802351,13.2815973591275
1357,20.0159065,yaw_x,0.033786894577206,-0.38392484044435,-0.102327946307154,0.227284446520318,-0.141786517203799,-0.106221609839639,0.226090938813639,-0.125574591312471,-0.110457823446987,0.227863334890238,-0.144331947687996,-0.0999052779075199,0.227899065857076,-0.155453012610929,-0.108301728164409,1.4542406780956,1.81755713848557,-0.696587664718784,0.431644637608594,19.3370396395815
1358,20.031265,yaw_x,0.0636576449698144,-0.332880720862997,-0.0352022190630047,0.239151113186984,-0.0909198505371322,-0.0764216098396388,0.239390938813639,-0.102974591312471,-0.0790578234469874,0.244063334890238,-0.0929319476879963,-0.0709052779075198,0.233999065857076,-0.0768530126109295,-0.0793017281644092,0.751354097235411,1.81958826434202,-0.240296575019921,0.210130934039494,5.10936214304929
1359,20.0468177,yaw_x,-0.0185415230105141,-0.289326868644391,-0.00760505008447115,0.160017779853651,-0.0492865172037988,-0.0651216098396388,0.170990938813639,-0.0486745913124708,-0.0630578234469874,0.161263334890238,-0.0529319476879963,-0.0613052779075198,0.147799065857076,-0.0462530126109295,-0.0710017281644092,-0.691468026968505,1.82347169378091,-0.883413561917724,0.674746106266117,88.559003916501
1360,20.0622614,yaw_x,-0.0709265963554436,-0.289997113184986,-0.0297073497562513,0.0918844465203176,-0.0600865172037989,-0.0938882765063055,0.0934909388136385,-0.0613745913124708,-0.0979578234469874,0.0935633348902382,-0.0636319476879963,-0.0906052779075198,0.0885990658570761,-0.0552530126109295,-0.0931017281644092,-0.990036243322682,1.7959065801998,-0.269561869671109,0.298383009695516,13.2609876715794
1361,20.0783781,yaw_x,-0.0236082460728226,-0.200910388546359,-0.0137773726782376,0.152451113186984,0.0490134827962012,-0.0713216098396388,0.140590938813639,0.0400254086875292,-0.0739578234469874,0.155163334890238,0.0474680523120037,-0.0690052779075198,0.161599065857076,0.0595469873890705,-0.0710017281644092,0.109192698955113,1.98881337266758,-0.0305636680577906,0.449319890398055,37.3516927835056
1362,20.0942036,yaw_x,-0.014474322917087,-0.121241073391967,0.00895982200760699,0.177051113186984,0.142946816129534,-0.0557882765063055,0.183190938813639,0.135125408687529,-0.0534578234469874,0.178863334890238,0.143368052312004,-0.0565052779075198,0.169099065857076,0.150346987389071,-0.0574017281644092,-0.448581226495215,1.99354799919845,-0.468299221404013,0.275925430278551,12.5388685788495
1363,20.1256603,yaw_x,-0.0866614428235533,-0.0915358652073607,0.0185172552412662,0.099517779853651,0.159946816129534,-0.0503216098396388,0.109390938813639,0.160925408687529,-0.0542578234469874,0.100263334890238,0.157968052312004,-0.0520052779075198,0.0888990658570761,0.160946987389071,-0.0447017281644092,-2.12723506075471,1.96982615065074,0.24010197073317,0.474086653360347,23.0702079490076
1364,20.1424424,yaw_x,-0.204739763038228,-0.114131059377554,0.0416450749473328,-0.0375155534796824,0.118480149462868,-0.0241882765063055,-0.0290090611863615,0.129225408687529,-0.0273578234469874,-0.0342366651097618,0.114268052312004,-0.0256052779075198,-0.0493009341429239,0.111946987389071,-0.0196017281644092,-3.07676417972516,1.89074754552495,0.591115421366862,0.38152860320707,15.5643097666842
1365,20.1619188,yaw_x,-0.241700312208274,-0.169654938266909,0.0383071725461318,-0.117982220146349,0.0676468161295345,-0.0121882765063055,-0.110309061186361,0.0741254086875292,-0.00845782344698739,-0.121036665109762,0.0676680523120037,-0.0141052779075198,-0.122600934142924,0.0611469873890705,-0.0140017281644092,-2.89722513226447,1.8763327695511,-0.109351078817917,0.294016338979506,15.9285592487907
1366,20.1755172,yaw_x,-0.207448885976601,-0.193058672905693,0.0211569383994907,-0.113182220146349,0.0163468161295345,-0.0231549431729721,-0.123109061186361,0.00992540868752921,-0.0231578234469874,-0.111736665109762,0.0160680523120037,-0.0267052779075198,-0.104700934142924,0.0230469873890705,-0.0196017281644092,-1.74442605055317,1.85928651805301,0.379782085605519,0.499438879050683,32.0425288426378
1367,20.1904575,yaw_x,-0.103429868367136,-0.0796132985611377,-0.00191880809579593,-0.0384155534796824,0.121246816129534,-0.0223216098396388,-0.0456090611863615,0.107125408687529,-0.0276578234469874,-0.0379366651097618,0.122768052312004,-0.0229052779075198,-0.0317009341429239,0.133846987389071,-0.0164017281644092,-0.430960268981589,1.87049837366139,1.07180537069377,0.374298366348244,10.5680453035915
1368,20.2063571,yaw_x,-0.0544977602107716,0.0763622815900794,0.056984246593151,0.015117779853651,0.315946816129534,0.0497450568270279,0.0148909388136385,0.310925408687529,0.0437421765530126,0.0158633348902382,0.317768052312004,0.0489947220924802,0.0145990658570761,0.31914698738907,0.0564982718355908,-0.61851102623144,1.92027319130636,1.46807608915105,0.420996552484522,15.0286154137011
1369,20.2222884,yaw_x,-0.0291647611682379,0.0759418589252429,0.0698119535314307,0.0309844465203176,0.301746816129535,0.0699783901603612,0.0270909388136385,0.306625408687529,0.0660421765530126,0.0294633348902382,0.299668052312004,0.0681947220924801,0.0363990658570761,0.298946987389071,0.0756982718355908,-0.20485964691341,1.91601079452795,1.28804068164114,0.138813963998567,1.81976619559522
1370,20.2379419,yaw_x,0.0229080156127732,0.0809984767796528,0.0506100285758547,0.0810844465203176,0.296380149462868,0.0480783901603612,0.0729909388136385,0.293825408687529,0.0514421765530126,0.0770633348902382,0.297468052312004,0.0457947220924802,0.0931990658570761,0.297846987389071,0.0469982718355908,0.961501276725385,1.90553877105232,0.00376347609611183,0.4015142550398,19.5122538684958
1371,20.2692437,yaw_x,0.0745419734506995,0.102398987616608,0.00367035944004769,0.132717779853651,0.304580149462868,-0.00588827650630546,0.121390938813639,0.298925408687529,-0.00555782344698739,0.131663334890238,0.306268052312004,-0.00690527790751984,0.145099065857076,0.30854698738907,-0.00520172816440916,1.45073729264849,1.79361151358955,-0.831303717529987,0.34414414220813,17.538958561762
1372,20.2848428,yaw_x,0.101339861522959,0.125087783221055,-0.00620713681118848,0.183417779853651,0.337980149462868,-0.0209882765063055,0.179990938813639,0.345825408687529,-0.0249578234469874,0.188663334890238,0.336968052312004,-0.0205052779075198,0.181599065857076,0.331146987389071,-0.0175017281644092,1.42312710815543,1.79105445831421,-0.184000072792871,0.159809908841463,2.93854978308254
1373,20.3008674,yaw_x,0.0480607967215305,0.070303612749847,0.0244177555895334,0.121184446520318,0.265713482796201,0.0289450568270279,0.134190938813639,0.275225408687529,0.0221421765530126,0.121063334890238,0.268768052312004,0.0254947220924802,0.108299065857076,0.253146987389071,0.0391982718355908,-0.615306201232506,1.74577015024323,1.09184326101067,0.656306512954238,54.0095141524016
1374,20.3161423,yaw_x,-0.0692381790008426,-0.00775930385928987,0.0403257178766604,-0.0210155534796824,0.154913482796201,0.0459117234936945,-0.00480906118636146,0.173725408687529,0.0439421765530126,-0.0249366651097618,0.154768052312004,0.0454947220924802,-0.0333009341429239,0.136246987389071,0.0482982718355908,-2.14340192310755,1.54597504988325,1.56529425655786,0.573891777088145,23.6859248902799
1375,20.3321055,yaw_x,-0.103006827162953,-0.0737698105489945,0.0549955277156011,-0.0569155534796824,0.0622134827962011,0.0590450568270279,-0.0613090611863615,0.0677254086875292,0.0580421765530126,-0.0582366651097618,0.0615680523120037,0.0598947220924802,-0.0512009341429239,0.0573469873890705,0.0591982718355908,-1.6722114799041,1.00472892639807,1.26379481078261,0.34013978309804,7.17437552022705
1376,20.3480527,yaw_x,-0.10353975683631,-0.101019441246286,0.026874106459293,-0.049882220146349,0.0270801494628678,0.0232783901603612,-0.0474090611863615,0.0358254086875292,0.0330421765530126,-0.0502366651097618,0.0258680523120037,0.0236947220924802,-0.0520009341429239,0.0195469873890705,0.0130982718355908,-1.71866881372213,0.503355902933343,-0.0732799964934587,0.422516681279461,32.2065049084914
1377,20.3635979,yaw_x,-0.135473500868038,-0.132846798310806,-0.00715378528773095,-0.092582220146349,-0.00638651720379885,-0.0289216098396388,-0.0834090611863615,-0.00467459131247079,-0.0284578234469874,-0.0944366651097618,-0.00823194768799627,-0.0304052779075198,-0.0999009341429239,-0.00625301261092948,-0.0279017281644092,-2.63946323270677,0.497508836316061,-0.234393664449391,0.249924260158225,4.98655268506936
1378,20.3994674,yaw_x,-0.189292796147724,-0.139357332878158,-8.76151222690136e-05,-0.163048886813016,-0.0275865172037988,-0.0234216098396388,-0.161109061186361,-0.0243745913124708,-0.0199578234469874,-0.161536665109762,-0.0292319476879963,-0.0253052779075198,-0.166500934142924,-0.0291530126109295,-0.0250017281644092,-2.61052472611544,0.469901610279282,0.189596565973929,0.140920364076548,4.39513913376604
1379,20.399853,yaw_x,-0.160964629226213,-0.130335420557729,0.00115201669447999,-0.127882220146349,-0.0165198505371322,-0.0206882765063055,-0.129709061186361,-0.0193745913124708,-0.0170578234469874,-0.125536665109762,-0.0127319476879963,-0.0224052779075198,-0.128400934142924,-0.0174530126109295,-0.0226017281644092,-2.06231243238204,0.470309847784174,0.435436139736121,0.191675670979325,5.9747544743156
1380,20.4311339,yaw_x,-0.157976031490005,-0.156404306401508,0.00268635508306023,-0.107482220146349,-0.0530198505371322,-0.0234216098396388,-0.110309061186361,-0.0515745913124708,-0.0223578234469874,-0.106636665109762,-0.0516319476879963,-0.0248052779075198,-0.105500934142924,-0.0558530126109295,-0.0231017281644092,-1.74595147143358,0.109319026284953,0.485708259438678,0.220627640054669,3.62601602022106
1381,20.4470019,yaw_x,-0.167829192320213,-0.17798132367847,0.00887274029257358,-0.113715553479682,-0.0798865172037989,-0.0163216098396388,-0.109709061186361,-0.0773745913124708,-0.0138578234469874,-0.116036665109762,-0.0798319476879963,-0.0187052779075198,-0.115400934142924,-0.0824530126109295,-0.0164017281644092,-1.68928248075635,-0.10331322542826,0.280888224149451,0.135654351971143,4.6755073277159
1382,20.4625242,yaw_x,-0.137199466059033,-0.168428785547647,0.0318546293243956,-0.073982220146349,-0.0654198505371322,0.00914505682702787,-0.0796090611863615,-0.0723745913124708,0.00854217655301261,-0.0765366651097618,-0.0630319476879963,0.00739472209248016,-0.0658009341429239,-0.0608530126109295,0.0114982718355908,-1.01571302750135,0.0256385181089464,0.878010112882572,0.343155431898285,16.868329560669
1383,20.4782676,yaw_x,-0.101695980395781,-0.12343256276046,0.0391479974349746,-0.0295155534796824,0.0111134827962012,0.0283450568270279,-0.0266090611863615,0.00672540868752921,0.0325421765530126,-0.0318366651097618,0.0120680523120037,0.0297947220924802,-0.0301009341429239,0.0145469873890705,0.0226982718355908,-0.865352255894347,0.0298881259329206,0.287737757174721,0.266187845899986,7.7628956817345
1384,20.494114,yaw_x,-0.121583624639289,-0.131910160057935,0.0310826870826423,-0.0597155534796824,-0.00265318387046551,0.0142450568270279,-0.0519090611863615,0.000125408687529215,0.0152421765530126,-0.0614366651097618,-0.00263194768799628,0.0119947220924802,-0.0658009341429239,-0.00545301261092947,0.0154982718355908,-1.26884247493609,0.0265516074957622,0.65786335495109,0.175468184443906,6.6620632360042
