sample_idx,t_pc_s,label,omega_ukf_x,omega_ukf_y,omega_ukf_z,omega_raw_avg_x,omega_raw_avg_y,omega_raw_avg_z,alpha_ukf_x,alpha_ukf_y,alpha_ukf_z,innovation_norm
24,3.0608541,rest_initial,-0.0046466714934381,-0.000372373487520842,-0.000935024953628451,-0.00469883436784039,-0.000393977207476803,-0.000932845455591309,2.8406464878747,-0.000193935752664583,6.06902191694755,1.4666581923191
25,3.061163,rest_initial,-5.75992337058804e-06,-0.00153028401524219,-0.000245233931203725,-2.97349189033735e-06,-0.00154933094324598,-0.00025295596318059,2.91195122432941,-0.000312482712044289,6.09812290970257,1.53992489559236
26,3.0614756,rest_initial,0.000145500262815535,0.00232708241712599,0.00144621832351632,0.000168068295148101,0.00235158801542162,0.00144853116019226,2.93308614709201,9.90565627866904e-05,6.06088146944279,1.56588427996267
27,3.0617829,rest_initial,0.00170588005900387,0.00120289534857966,-3.21619752096085e-05,0.00172055922800676,0.00119298322876469,-3.37611850753546e-05,2.98573301510086,-2.21807869732841e-05,6.2135761978811,1.50373787506915
28,3.0620773,rest_initial,-0.00123464685920401,0.00160183181378436,-0.00094638958649957,-0.00127887073093023,0.00162459563942681,-0.000948373689342154,3.04903805052084,2.01743023079606e-05,6.16868793873389,1.58965310085686
29,3.0623851,rest_initial,0.000452067461715134,0.000810254201192724,0.000218966351866983,0.000543524016158808,0.000769811951085907,0.000218751582228014,2.76572784259758,-7.0113654112481e-05,6.27362934940716,1.56782748391981
30,3.0626944,rest_initial,0.000793519772535523,-0.000250047032986289,0.00183498758617535,0.000766070138766482,-0.000186467666881654,0.00183312750865889,2.86211018320375,-0.000195178271471576,6.20749342314351,1.5072778456651
31,3.0630005,rest_initial,0.00111437327569768,-0.000532541793741182,0.000429521675721072,0.00106634663923276,-0.000550857281889849,0.000419940841976729,3.00554615552306,-0.000228862233388316,6.38460519717606,1.65088621195234
32,3.0632974,rest_initial,-5.47985434334575e-05,0.000308173531577776,-0.000350296379089305,-5.77637132990495e-05,0.000308211211047821,-0.000346456998484215,3.04808452279625,-0.000129005588938131,6.4100400290555,1.51369109364334
33,3.0636039,rest_initial,0.000543981288243866,0.00115237776206942,-0.000224673775822793,0.000546365455684247,0.00110095685260296,-0.000223396909579994,3.05107065945406,-2.26860881052009e-05,6.39757157552476,1.60712725194981
34,3.0638987,rest_initial,-0.000976542075253666,-0.00446447698100771,-0.000696698323876862,-0.000990145739065577,-0.0044180540551147,-0.000704394070395762,3.12428692416137,-0.000717148306838919,6.40094216085918,1.52533553024101
35,3.0641927,rest_initial,-0.00415731030554505,0.000339499858840748,-0.000661649714946592,-0.00414807937628937,0.000307300361548769,-0.000670966186495768,3.2045824920248,-0.000110860768331892,6.42296516314982,1.45971220264538
36,3.0644959,rest_initial,7.59862517007459e-05,-9.73540835506484e-05,-0.00262055264111607,0.00010653015148078,-8.26361602577648e-05,-0.00261835581184918,3.13224089810537,-0.000169487287409619,6.49917281620167,1.53668191186494
37,3.064783,rest_initial,0.00117535054688675,-0.00484801234481065,0.000430317914629432,0.00114675126671656,-0.00484382998873702,0.000425456680771664,3.1954846537229,-0.000781350312193585,6.48577724389884,1.55801486299792
38,3.0650795,rest_initial,0.00149015995089696,-0.00368912043824331,-9.70670733644592e-05,0.00151354430790943,-0.00371884663933921,-9.91938129745598e-05,3.21920774820109,-0.000623712421898755,6.44894883826875,1.53825574514216
39,3.0653836,rest_initial,-0.000674977442945152,-0.00144025234018366,0.00153245444359485,-0.000690740478623926,-0.00136866060322477,0.00153431427183187,3.1741534036084,-0.000304141786731904,6.36903981976807,1.58519826493122
40,3.0657064,rest_initial,-0.00338284945237482,-0.000554906429258427,-0.000283877281392171,-0.00341205843549178,-0.000547121535424494,-0.000287336586927738,3.01283553074456,-0.000167296872989431,6.35616890079993,1.54812801874029
41,3.06602,rest_initial,-0.00120645079398153,-0.00118909209876141,-0.000146330777108191,-0.00118360868890013,-0.00124549812626666,-0.000146101236828197,2.99913657060725,-0.000263976195407209,6.2967562480484,1.55554981725844
42,3.0663652,rest_initial,-0.00187620951634585,0.000385941033623817,-0.00116785373212718,-0.00185734817523998,0.000407328068951193,-0.0011711051965126,3.14978116276764,6.18544324612353e-06,6.1917121011091,1.51579787744079
43,3.0667789,rest_initial,-0.00197518480084962,0.000126429751998987,-5.1823414902914e-05,-0.00201969710660666,0.000144007070138232,-5.79061979051922e-05,3.16781458072784,-4.90408841974357e-05,6.2720367396919,1.47380736697425
44,3.0670884,rest_initial,-0.0010791929282842,-0.00105524095686071,7.7390380237006e-06,-0.00107288479576225,-0.00107984060805736,6.0080380989997e-06,3.18605487681595,-0.000239054290617207,6.24188708795178,1.53167159331893
45,3.0673963,rest_initial,-0.000841189307029323,0.000119212749427903,-0.000120178137396975,-0.000831271812223831,0.000109894673531188,-0.000123565069777046,3.09979682708504,-4.86255465220989e-05,6.2815116586476,1.55063135857052
46,3.0677973,rest_initial,-0.000848399799654897,0.0011867334846775,0.00103102403777925,-0.000866677115368072,0.00120162625015282,0.00103027247098423,3.18895877047837,0.000180166575392659,6.27614982833783,1.46804029158661
47,3.0683046,rest_initial,0.00188336403574317,0.00153168252176899,-6.70844923666408e-05,0.00192703089722777,0.00156651426908359,-7.05872681307379e-05,3.22168867706429,0.000273395811117316,6.26953261140697,1.48469948864332
48,3.0686932,rest_initial,-0.000361964452966062,0.000889696250570219,-0.000378513035674592,-0.000345257514611444,0.00084315451370245,-0.000386937998368526,3.13546817314167,0.000131938405555409,6.19200697527541,1.51263627142963
49,3.0690545,rest_initial,-0.00113311741014583,0.00191912237224787,-0.00155882159481232,-0.00116486216807982,0.00193454785046601,-0.00156836290724908,3.02354048927908,0.000342452386173991,6.23638260486432,1.55633351050492
